# Generated by /Users/luque/projects/cstream/tools/swarm_expand.py swarm_air.txt
# Wed Apr  6 10:43:01 2016

# Swarm parameters were calculated here using BOLSIG+ solver for the numerical solution of
# the Boltzmann equation for electrons in weakly ionized gases in uniform electric fields.
# 
# Tgas	300	K
# EEDF	1	(type of EEDF : 1 = non-Maxwellian)
# ENmin	0.1	Td
# ENmax	1000	Td
# points	100
# N2	0.79	SIGLO database
# O2	0.21	Phelps database
# 

1.000000000000000056e-01 1.156999999999999981e+24
1.097000000000000058e-01 1.160999999999999939e+24
1.204999999999999960e-01 1.166000000000000055e+24
1.322000000000000119e-01 1.170000000000000013e+24
1.451000000000000068e-01 1.174999999999999994e+24
1.592000000000000082e-01 1.180999999999999998e+24
1.748000000000000109e-01 1.185999999999999979e+24
1.917999999999999983e-01 1.190999999999999960e+24
2.104999999999999927e-01 1.196999999999999964e+24
2.310000000000000109e-01 1.202999999999999969e+24
2.535000000000000031e-01 1.207999999999999950e+24
2.782999999999999918e-01 1.214000000000000088e+24
3.054000000000000048e-01 1.218999999999999935e+24
3.351999999999999980e-01 1.224000000000000050e+24
3.678000000000000158e-01 1.228999999999999897e+24
4.037000000000000033e-01 1.234000000000000013e+24
4.430999999999999939e-01 1.239000000000000128e+24
4.863000000000000100e-01 1.244999999999999998e+24
5.336999999999999522e-01 1.250000000000000113e+24
5.856999999999999984e-01 1.255999999999999983e+24
6.428000000000000380e-01 1.262000000000000122e+24
7.055000000000000160e-01 1.270000000000000038e+24
7.742999999999999883e-01 1.276999999999999931e+24
8.497999999999999998e-01 1.284000000000000092e+24
9.325999999999999845e-01 1.293000000000000031e+24
1.024000000000000021e+00 1.299999999999999925e+24
1.122999999999999998e+00 1.311999999999999933e+24
1.233000000000000096e+00 1.323999999999999941e+24
1.352999999999999980e+00 1.336999999999999973e+24
1.485000000000000098e+00 1.352000000000000050e+24
1.629999999999999893e+00 1.369999999999999929e+24
1.788999999999999924e+00 1.390999999999999876e+24
1.963000000000000078e+00 1.414999999999999893e+24
2.153999999999999915e+00 1.441999999999999979e+24
2.363999999999999879e+00 1.472999999999999889e+24
2.595000000000000195e+00 1.506000000000000113e+24
2.847999999999999865e+00 1.541999999999999870e+24
3.125999999999999890e+00 1.577999999999999895e+24
3.430000000000000160e+00 1.614999999999999943e+24
3.765000000000000124e+00 1.650999999999999969e+24
4.131999999999999673e+00 1.684999999999999948e+24
4.535000000000000142e+00 1.716999999999999880e+24
4.977000000000000313e+00 1.746000000000000013e+24
5.461999999999999744e+00 1.773000000000000099e+24
5.995000000000000107e+00 1.796000000000000092e+24
6.578999999999999737e+00 1.814999999999999994e+24
7.221000000000000085e+00 1.832999999999999872e+24
7.924999999999999822e+00 1.846999999999999927e+24
8.696999999999999176e+00 1.858999999999999935e+24
9.544999999999999929e+00 1.868999999999999897e+24
1.048000000000000043e+01 1.877000000000000082e+24
1.150000000000000000e+01 1.882999999999999952e+24
1.261999999999999922e+01 1.888000000000000067e+24
1.384999999999999964e+01 1.891999999999999891e+24
1.519999999999999929e+01 1.893999999999999937e+24
1.667999999999999972e+01 1.894999999999999960e+24
1.830999999999999872e+01 1.897000000000000006e+24
2.008999999999999986e+01 1.895999999999999983e+24
2.205000000000000071e+01 1.894999999999999960e+24
2.419999999999999929e+01 1.892999999999999914e+24
2.655999999999999872e+01 1.890999999999999868e+24
2.914999999999999858e+01 1.888000000000000067e+24
3.198999999999999844e+01 1.886000000000000021e+24
3.510999999999999943e+01 1.882999999999999952e+24
3.853999999999999915e+01 1.881999999999999929e+24
4.228999999999999915e+01 1.883999999999999975e+24
4.642000000000000171e+01 1.891999999999999891e+24
5.093999999999999773e+01 1.906999999999999969e+24
5.590999999999999659e+01 1.936000000000000101e+24
6.135999999999999943e+01 1.981000000000000065e+24
6.734000000000000341e+01 2.046999999999999977e+24
7.390999999999999659e+01 2.135999999999999883e+24
8.110999999999999943e+01 2.248000000000000050e+24
8.901999999999999602e+01 2.383999999999999966e+24
9.770000000000000284e+01 2.543000000000000145e+24
1.072000000000000028e+02 2.711999999999999748e+24
1.177000000000000028e+02 2.896000000000000235e+24
1.291999999999999886e+02 3.085999999999999786e+24
1.416999999999999886e+02 3.274999999999999851e+24
1.555999999999999943e+02 3.461999999999999870e+24
1.706999999999999886e+02 3.645999999999999820e+24
1.874000000000000057e+02 3.809999999999999845e+24
2.056999999999999886e+02 3.996999999999999864e+24
2.256999999999999886e+02 4.162999999999999935e+24
2.476999999999999886e+02 4.336000000000000168e+24
2.718999999999999773e+02 4.503000000000000262e+24
2.983999999999999773e+02 4.676999999999999981e+24
3.275000000000000000e+02 4.854000000000000306e+24
3.593999999999999773e+02 5.030000000000000071e+24
3.943999999999999773e+02 5.220999999999999646e+24
4.328999999999999773e+02 5.410000000000000247e+24
4.751000000000000227e+02 5.611999999999999539e+24
5.213999999999999773e+02 5.822999999999999574e+24
5.722000000000000455e+02 6.041999999999999794e+24
6.280000000000000000e+02 6.267000000000000153e+24
6.892999999999999545e+02 6.511999999999999899e+24
7.565000000000000000e+02 6.770000000000000482e+24
8.302000000000000455e+02 7.038999999999999708e+24
9.112000000000000455e+02 7.324999999999999864e+24
1.000000000000000000e+03 7.629000000000000434e+24
