# Generated by /Users/luque/projects/cstream/tools/swarm_expand.py swarm_air.txt
# Wed Apr  6 10:43:01 2016

# Swarm parameters were calculated here using BOLSIG+ solver for the numerical solution of
# the Boltzmann equation for electrons in weakly ionized gases in uniform electric fields.
# 
# Tgas	300	K
# EEDF	1	(type of EEDF : 1 = non-Maxwellian)
# ENmin	0.1	Td
# ENmax	1000	Td
# points	100
# N2	0.79	SIGLO database
# O2	0.21	Phelps database
# 

1.000000000000000056e-01 3.484000000000000055e+25
1.097000000000000058e-01 3.179999999999999914e+25
1.204999999999999960e-01 2.892999999999999844e+25
1.322000000000000119e-01 2.622999999999999843e+25
1.451000000000000068e-01 2.372999999999999874e+25
1.592000000000000082e-01 2.142999999999999937e+25
1.748000000000000109e-01 1.935999999999999993e+25
1.917999999999999983e-01 1.750999999999999913e+25
2.104999999999999927e-01 1.587999999999999911e+25
2.310000000000000109e-01 1.447999999999999903e+25
2.535000000000000031e-01 1.329000000000000057e+25
2.782999999999999918e-01 1.227000000000000066e+25
3.054000000000000048e-01 1.141000000000000015e+25
3.351999999999999980e-01 1.067999999999999941e+25
3.678000000000000158e-01 1.006000000000000014e+25
4.037000000000000033e-01 9.525000000000000149e+24
4.430999999999999939e-01 9.057000000000000090e+24
4.863000000000000100e-01 8.639999999999999597e+24
5.336999999999999522e-01 8.267000000000000120e+24
5.856999999999999984e-01 7.926000000000000306e+24
6.428000000000000380e-01 7.613999999999999551e+24
7.055000000000000160e-01 7.326999999999999910e+24
7.742999999999999883e-01 7.055999999999999564e+24
8.497999999999999998e-01 6.800999999999999587e+24
9.325999999999999845e-01 6.559000000000000447e+24
1.024000000000000021e+00 6.325999999999999904e+24
1.122999999999999998e+00 6.106000000000000197e+24
1.233000000000000096e+00 5.889999999999999509e+24
1.352999999999999980e+00 5.680000000000000034e+24
1.485000000000000098e+00 5.471000000000000044e+24
1.629999999999999893e+00 5.264999999999999587e+24
1.788999999999999924e+00 5.057999999999999643e+24
1.963000000000000078e+00 4.846999999999999608e+24
2.153999999999999915e+00 4.635000000000000086e+24
2.363999999999999879e+00 4.419999999999999958e+24
2.595000000000000195e+00 4.203999999999999807e+24
2.847999999999999865e+00 3.987000000000000170e+24
3.125999999999999890e+00 3.777000000000000157e+24
3.430000000000000160e+00 3.569000000000000191e+24
3.765000000000000124e+00 3.372999999999999964e+24
4.131999999999999673e+00 3.186999999999999969e+24
4.535000000000000142e+00 3.013000000000000250e+24
4.977000000000000313e+00 2.854999999999999826e+24
5.461999999999999744e+00 2.709000000000000216e+24
5.995000000000000107e+00 2.576999999999999855e+24
6.578999999999999737e+00 2.456999999999999771e+24
7.221000000000000085e+00 2.347999999999999941e+24
7.924999999999999822e+00 2.251999999999999874e+24
8.696999999999999176e+00 2.162999999999999969e+24
9.544999999999999929e+00 2.084000000000000025e+24
1.048000000000000043e+01 2.012999999999999998e+24
1.150000000000000000e+01 1.948000000000000109e+24
1.261999999999999922e+01 1.889000000000000090e+24
1.384999999999999964e+01 1.835999999999999941e+24
1.519999999999999929e+01 1.786000000000000130e+24
1.667999999999999972e+01 1.741999999999999920e+24
1.830999999999999872e+01 1.695999999999999933e+24
2.008999999999999986e+01 1.664000000000000000e+24
2.205000000000000071e+01 1.623000000000000128e+24
2.419999999999999929e+01 1.590999999999999927e+24
2.655999999999999872e+01 1.562000000000000063e+24
2.914999999999999858e+01 1.531999999999999908e+24
3.198999999999999844e+01 1.503000000000000044e+24
3.510999999999999943e+01 1.473999999999999912e+24
3.853999999999999915e+01 1.445000000000000048e+24
4.228999999999999915e+01 1.415999999999999916e+24
4.642000000000000171e+01 1.388000000000000075e+24
5.093999999999999773e+01 1.363000000000000036e+24
5.590999999999999659e+01 1.333999999999999904e+24
6.135999999999999943e+01 1.307000000000000086e+24
6.734000000000000341e+01 1.281000000000000023e+24
7.390999999999999659e+01 1.253999999999999937e+24
8.110999999999999943e+01 1.226000000000000096e+24
8.901999999999999602e+01 1.200000000000000034e+24
9.770000000000000284e+01 1.182000000000000021e+24
1.072000000000000028e+02 1.153000000000000023e+24
1.177000000000000028e+02 1.136000000000000034e+24
1.291999999999999886e+02 1.114999999999999952e+24
1.416999999999999886e+02 1.094000000000000004e+24
1.555999999999999943e+02 1.075999999999999992e+24
1.706999999999999886e+02 1.055999999999999933e+24
1.874000000000000057e+02 1.030000000000000004e+24
2.056999999999999886e+02 1.015999999999999950e+24
2.256999999999999886e+02 9.929000000000000073e+23
2.476999999999999886e+02 9.735999999999999916e+23
2.718999999999999773e+02 9.511000000000000094e+23
2.983999999999999773e+02 9.309000000000000535e+23
3.275000000000000000e+02 9.108000000000000461e+23
3.593999999999999773e+02 8.884999999999999612e+23
3.943999999999999773e+02 8.685999999999999853e+23
4.328999999999999773e+02 8.468999999999999948e+23
4.751000000000000227e+02 8.254000000000000357e+23
5.213999999999999773e+02 8.046999999999999339e+23
5.722000000000000455e+02 7.833000000000000577e+23
6.280000000000000000e+02 7.612000000000000042e+23
6.892999999999999545e+02 7.405000000000000367e+23
7.565000000000000000e+02 7.199999999999999664e+23
8.302000000000000455e+02 6.992000000000000503e+23
9.112000000000000455e+02 6.786999999999999801e+23
1.000000000000000000e+03 6.585999999999999727e+23
