1.000000000000000107e-23 6.130267875266595206e-26
1.115000000000000186e-23 7.621302181266038422e-26
1.244000000000000151e-23 9.486809952110983188e-26
1.388000000000000037e-23 1.181023021519734882e-25
1.548000000000000172e-23 1.468998434658907365e-25
1.727000000000000216e-23 1.828369980014982691e-25
1.926999999999999944e-23 2.276369821487114173e-25
2.149000000000000123e-23 2.831080381847099581e-25
2.397000000000000303e-23 3.522211344312369823e-25
2.674000000000000437e-23 4.383309301526157925e-25
2.982999999999999893e-23 5.454887243273184222e-25
3.327000000000000388e-23 6.785546375545987291e-25
3.712000000000000657e-23 8.446856071409340525e-25
4.140000000000000474e-23 1.050702496571779361e-24
4.618000000000000516e-23 1.307334863779947465e-24
5.152000000000000694e-23 1.627161181138409313e-24
5.747000000000000736e-23 2.024701998579689264e-24
6.411000000000000913e-23 2.519591216936474784e-24
7.151000000000000728e-23 3.134814578179983999e-24
7.976999999999999638e-23 3.900831571949894006e-24
8.898000000000001035e-23 4.853583002270235853e-24
9.925000000000001617e-23 6.038627568303198103e-24
1.107000000000000238e-22 7.512282383834407112e-24
1.235000000000000111e-22 9.349962949941919669e-24
1.378000000000000227e-22 1.164055138561618851e-23
1.537000000000000181e-22 1.448177475864312524e-23
1.714000000000000099e-22 1.800919779442862477e-23
1.912000000000000170e-22 2.241025823138027146e-23
2.133000000000000051e-22 2.789014320793889851e-23
2.379000000000000104e-22 3.469407955589846722e-23
2.654000000000000582e-22 4.317826093059919750e-23
2.960999999999999793e-22 5.374476497103698500e-23
3.303000000000000280e-22 6.687619941042561010e-23
3.684000000000000413e-22 8.319315034769875777e-23
4.109000000000000040e-22 1.034934844144530178e-22
4.584000000000000480e-22 1.288013658326694838e-22
5.113000000000000107e-22 1.602400471473794360e-22
5.704000000000000836e-22 1.994177639329322839e-22
6.363000000000000226e-22 2.481477875000757397e-22
7.098000000000000665e-22 3.087705339423018203e-22
7.917000000000000778e-22 3.841111670170372450e-22
8.832000000000000384e-22 4.779897720636820592e-22
9.852000000000000993e-22 5.947104500535822885e-22
1.099000000000000155e-21 7.399421097528860675e-22
1.226000000000000105e-21 9.206945626104425176e-22
1.367000000000000189e-21 1.144426298409223154e-21
1.525000000000000033e-21 1.423920462399066254e-21
1.701000000000000075e-21 1.771024376429232410e-21
1.898000000000000130e-21 2.204174033370585017e-21
2.117000000000000073e-21 2.740903876995329564e-21
2.362000000000000157e-21 3.410049530256846566e-21
2.634000000000000068e-21 4.237615837113070332e-21
2.939000000000000188e-21 5.271093210454801828e-21
3.278000000000000202e-21 6.549952879441818420e-21
3.657000000000000491e-21 8.140869183766097673e-21
4.079000000000000116e-21 1.011078550616939870e-20
4.550000000000000586e-21 1.255384020251417858e-20
5.075000000000000711e-21 1.557687037544533148e-20
5.662000000000000246e-21 1.932515913495197778e-20
6.315000000000000950e-21 2.394244670668961764e-20
7.045000000000001260e-21 2.964811881401498239e-20
7.858000000000000806e-21 3.665708164913096851e-20
8.766000000000001097e-21 4.526835858208805993e-20
9.778000000000001952e-21 5.579206251301237494e-20
1.091000000000000137e-20 6.864918183119481434e-20
1.217000000000000137e-20 8.420397215411465487e-20
1.357000000000000271e-20 1.028744984877395252e-19
1.514000000000000127e-20 1.253351620027927759e-19
1.689000000000000219e-20 1.519688989608877317e-19
1.884000000000000072e-20 1.832225445795639871e-19
2.101000000000000415e-20 2.194171815459263807e-19
2.344000000000000296e-20 2.610260297443944445e-19
2.615000000000000145e-20 3.079238259016390257e-19
2.917000000000000300e-20 3.598181353485235994e-19
3.254000000000000413e-20 4.162065636777806186e-19
3.629000000000000224e-20 4.760288059310221632e-19
4.047999999999999809e-20 5.383391813554488668e-19
4.515999999999999938e-20 6.017113151451254454e-19
5.038000000000000777e-20 6.645565243581927746e-19
5.619000000000000685e-20 7.253072053062144405e-19
6.268000000000000082e-20 7.829174055104040126e-19
6.992000000000000765e-20 8.363026480652779036e-19
7.800000000000001348e-20 8.848067700987307250e-19
8.700000000000001133e-20 9.279999999999999924e-19
9.705000000000000793e-20 9.659394202212415010e-19
1.083000000000000082e-19 9.988526951488644993e-19
1.208000000000000140e-19 1.026847155182716013e-18
1.346999999999999939e-19 1.050448554975609426e-18
1.503000000000000303e-19 1.070343128965613723e-18
1.676000000000000028e-19 1.086789097862351684e-18
1.870000000000000209e-19 1.100452100783343118e-18
2.086000000000000157e-19 1.111658374482257191e-18
2.327000000000000213e-19 1.120832446788578982e-18
2.595000000000000444e-19 1.128295092622684674e-18
2.895000000000000292e-19 1.134388028353898856e-18
3.229000000000000306e-19 1.139322917657733549e-18
3.602000000000000170e-19 1.143325190948484113e-18
4.018000000000000499e-19 1.146561340710460649e-18
4.482000000000000495e-19 1.149175171022888647e-18
5.000000000000000358e-19 1.151285916895021737e-18
